┌────────────┬─────────────────────┬──────┐
│    Date    │       region        │ year │
│ 2016-05-01 │ DallasFtWorth       │ 2016 │
│ 2016-04-24 │ DallasFtWorth       │ 2016 │
│ 2016-04-17 │ DallasFtWorth       │ 2016 │
│ 2016-04-10 │ DallasFtWorth       │ 2016 │
│ 2016-04-03 │ DallasFtWorth       │ 2016 │
│ 2016-03-27 │ DallasFtWorth       │ 2016 │
│ 2016-03-20 │ DallasFtWorth       │ 2016 │
│ 2016-03-13 │ DallasFtWorth       │ 2016 │
│ 2016-03-06 │ DallasFtWorth       │ 2016 │
│ 2016-02-28 │ DallasFtWorth       │ 2016 │
│ 2016-02-21 │ DallasFtWorth       │ 2016 │
│ 2016-02-14 │ DallasFtWorth       │ 2016 │
│ 2016-02-07 │ DallasFtWorth       │ 2016 │
│ 2016-01-31 │ DallasFtWorth       │ 2016 │
│ 2016-01-24 │ DallasFtWorth       │ 2016 │
│ 2016-01-17 │ DallasFtWorth       │ 2016 │
│ 2016-01-10 │ DallasFtWorth       │ 2016 │
│ 2016-01-03 │ DallasFtWorth       │ 2016 │
│ 2016-12-25 │ Denver              │ 2016 │
│ 2016-12-18 │ Denver              │ 2016 │
│ 2016-12-11 │ Denver              │ 2016 │
│ 2016-12-04 │ Denver              │ 2016 │
│ 2016-11-27 │ Denver              │ 2016 │
│ 2016-11-20 │ Denver              │ 2016 │
│ 2016-11-13 │ Denver              │ 2016 │
│ 2016-11-06 │ Denver              │ 2016 │
│ 2016-10-30 │ Denver              │ 2016 │
│ 2016-10-23 │ Denver              │ 2016 │
│ 2016-10-16 │ Denver              │ 2016 │
│ 2016-10-09 │ Denver              │ 2016 │
│ 2016-10-02 │ Denver              │ 2016 │
│ 2016-09-25 │ Denver              │ 2016 │
│ 2016-09-18 │ Denver              │ 2016 │
│ 2016-09-11 │ Denver              │ 2016 │
│ 2016-09-04 │ Denver              │ 2016 │
│ 2016-08-28 │ Denver              │ 2016 │
│ 2016-08-21 │ Denver              │ 2016 │
│ 2016-08-14 │ Denver              │ 2016 │
│ 2016-08-07 │ Denver              │ 2016 │
│ 2016-07-31 │ Denver              │ 2016 │
│ 2016-07-24 │ Denver              │ 2016 │
│ 2016-07-17 │ Denver              │ 2016 │
│ 2016-07-10 │ Denver              │ 2016 │
│ 2016-07-03 │ Denver              │ 2016 │
│ 2016-06-26 │ Denver              │ 2016 │
│ 2016-06-19 │ Denver              │ 2016 │
│ 2016-06-12 │ Denver              │ 2016 │
│ 2016-06-05 │ Denver              │ 2016 │
│ 2016-05-29 │ Denver              │ 2016 │
│ 2016-05-22 │ Denver              │ 2016 │
│ 2016-05-15 │ Denver              │ 2016 │
│ 2016-05-08 │ Denver              │ 2016 │
│ 2016-05-01 │ Denver              │ 2016 │
│ 2016-04-24 │ Denver              │ 2016 │
│ 2016-04-17 │ Denver              │ 2016 │
│ 2016-04-10 │ Denver              │ 2016 │
│ 2016-04-03 │ Denver              │ 2016 │
│ 2016-03-27 │ Denver              │ 2016 │
│ 2016-03-20 │ Denver              │ 2016 │
│ 2016-03-13 │ Denver              │ 2016 │
│ 2016-03-06 │ Denver              │ 2016 │
│ 2016-02-28 │ Denver              │ 2016 │
│ 2016-02-21 │ Denver              │ 2016 │
│ 2016-02-14 │ Denver              │ 2016 │
│ 2016-02-07 │ Denver              │ 2016 │
│ 2016-01-31 │ Denver              │ 2016 │
│ 2016-01-24 │ Denver              │ 2016 │
│ 2016-01-17 │ Denver              │ 2016 │
│ 2016-01-10 │ Denver              │ 2016 │
│ 2016-01-03 │ Denver              │ 2016 │
│ 2016-12-25 │ Detroit             │ 2016 │
│ 2016-12-18 │ Detroit             │ 2016 │
│ 2016-12-11 │ Detroit             │ 2016 │
│ 2016-12-04 │ Detroit             │ 2016 │
│ 2016-11-27 │ Detroit             │ 2016 │
│ 2016-11-20 │ Detroit             │ 2016 │
│ 2016-11-13 │ Detroit             │ 2016 │
│ 2016-11-06 │ Detroit             │ 2016 │
│ 2016-10-30 │ Detroit             │ 2016 │
│ 2016-10-23 │ Detroit             │ 2016 │
│ 2016-10-16 │ Detroit             │ 2016 │
│ 2016-10-09 │ Detroit             │ 2016 │
│ 2016-10-02 │ Detroit             │ 2016 │
│ 2016-09-25 │ Detroit             │ 2016 │
│ 2016-09-18 │ Detroit             │ 2016 │
│ 2016-09-11 │ Detroit             │ 2016 │
│ 2016-09-04 │ Detroit             │ 2016 │
│ 2016-08-28 │ Detroit             │ 2016 │
│ 2016-08-21 │ Detroit             │ 2016 │
│ 2016-08-14 │ Detroit             │ 2016 │
│ 2016-08-07 │ Detroit             │ 2016 │
│ 2016-07-31 │ Detroit             │ 2016 │
│ 2016-07-24 │ Detroit             │ 2016 │
│ 2016-07-17 │ Detroit             │ 2016 │
│ 2016-07-10 │ Detroit             │ 2016 │
│ 2016-07-03 │ Detroit             │ 2016 │
│ 2016-06-26 │ Detroit             │ 2016 │
│ 2016-06-19 │ Detroit             │ 2016 │
│ 2016-06-12 │ Detroit             │ 2016 │
│ 2016-06-05 │ Detroit             │ 2016 │
│ 2016-05-29 │ Detroit             │ 2016 │
│ 2016-05-22 │ Detroit             │ 2016 │
│ 2016-05-15 │ Detroit             │ 2016 │
│ 2016-05-08 │ Detroit             │ 2016 │
│ 2016-05-01 │ Detroit             │ 2016 │
│ 2016-04-24 │ Detroit             │ 2016 │
│ 2016-04-17 │ Detroit             │ 2016 │
│ 2016-04-10 │ Detroit             │ 2016 │
│ 2016-04-03 │ Detroit             │ 2016 │
│ 2016-03-27 │ Detroit             │ 2016 │
│ 2016-03-20 │ Detroit             │ 2016 │
│ 2016-03-13 │ Detroit             │ 2016 │
│ 2016-03-06 │ Detroit             │ 2016 │
│ 2016-02-28 │ Detroit             │ 2016 │
│ 2016-02-21 │ Detroit             │ 2016 │
│ 2016-02-14 │ Detroit             │ 2016 │
│ 2016-02-07 │ Detroit             │ 2016 │
│ 2016-01-31 │ Detroit             │ 2016 │
│ 2016-01-24 │ Detroit             │ 2016 │
│ 2016-01-17 │ Detroit             │ 2016 │
│ 2016-01-10 │ Detroit             │ 2016 │
│ 2016-01-03 │ Detroit             │ 2016 │
│ 2016-12-25 │ GrandRapids         │ 2016 │
│ 2016-12-18 │ GrandRapids         │ 2016 │
│ 2016-12-11 │ GrandRapids         │ 2016 │
│ 2016-12-04 │ GrandRapids         │ 2016 │
│ 2016-11-27 │ GrandRapids         │ 2016 │
│ 2016-11-20 │ GrandRapids         │ 2016 │
│ 2016-11-13 │ GrandRapids         │ 2016 │
│ 2016-11-06 │ GrandRapids         │ 2016 │
│ 2016-10-30 │ GrandRapids         │ 2016 │
│ 2016-10-23 │ GrandRapids         │ 2016 │
│ 2016-10-16 │ GrandRapids         │ 2016 │
│ 2016-10-09 │ GrandRapids         │ 2016 │
│ 2016-10-02 │ GrandRapids         │ 2016 │
│ 2016-09-25 │ GrandRapids         │ 2016 │
│ 2016-09-18 │ GrandRapids         │ 2016 │
│ 2016-09-11 │ GrandRapids         │ 2016 │
│ 2016-09-04 │ GrandRapids         │ 2016 │
│ 2016-08-28 │ GrandRapids         │ 2016 │
│ 2016-08-21 │ GrandRapids         │ 2016 │
│ 2016-08-14 │ GrandRapids         │ 2016 │
│ 2016-08-07 │ GrandRapids         │ 2016 │
│ 2016-07-31 │ GrandRapids         │ 2016 │
│ 2016-07-24 │ GrandRapids         │ 2016 │
│ 2016-07-17 │ GrandRapids         │ 2016 │
│ 2016-07-10 │ GrandRapids         │ 2016 │
│ 2016-07-03 │ GrandRapids         │ 2016 │
│ 2016-06-26 │ GrandRapids         │ 2016 │
│ 2016-06-19 │ GrandRapids         │ 2016 │
│ 2016-06-12 │ GrandRapids         │ 2016 │
│ 2016-06-05 │ GrandRapids         │ 2016 │
│ 2016-05-29 │ GrandRapids         │ 2016 │
│ 2016-05-22 │ GrandRapids         │ 2016 │
│ 2016-05-15 │ GrandRapids         │ 2016 │
│ 2016-05-08 │ GrandRapids         │ 2016 │
│ 2016-05-01 │ GrandRapids         │ 2016 │
│ 2016-04-24 │ GrandRapids         │ 2016 │
│ 2016-04-17 │ GrandRapids         │ 2016 │
│ 2016-04-10 │ GrandRapids         │ 2016 │
│ 2016-04-03 │ GrandRapids         │ 2016 │
│ 2016-03-27 │ GrandRapids         │ 2016 │
│ 2016-03-20 │ GrandRapids         │ 2016 │
│ 2016-03-13 │ GrandRapids         │ 2016 │
│ 2016-03-06 │ GrandRapids         │ 2016 │
│ 2016-02-28 │ GrandRapids         │ 2016 │
│ 2016-02-21 │ GrandRapids         │ 2016 │
│ 2016-02-14 │ GrandRapids         │ 2016 │
│ 2016-02-07 │ GrandRapids         │ 2016 │
│ 2016-01-31 │ GrandRapids         │ 2016 │
│ 2016-01-24 │ GrandRapids         │ 2016 │
│ 2016-01-17 │ GrandRapids         │ 2016 │
│ 2016-01-10 │ GrandRapids         │ 2016 │
│ 2016-01-03 │ GrandRapids         │ 2016 │
│ 2016-12-25 │ GreatLakes          │ 2016 │
│ 2016-12-18 │ GreatLakes          │ 2016 │
│ 2016-12-11 │ GreatLakes          │ 2016 │
│ 2016-12-04 │ GreatLakes          │ 2016 │
│ 2016-11-27 │ GreatLakes          │ 2016 │
│ 2016-11-20 │ GreatLakes          │ 2016 │
│ 2016-11-13 │ GreatLakes          │ 2016 │
│ 2016-11-06 │ GreatLakes          │ 2016 │
│ 2016-10-30 │ GreatLakes          │ 2016 │
│ 2016-10-23 │ GreatLakes          │ 2016 │
│ 2016-10-16 │ GreatLakes          │ 2016 │
│ 2016-10-09 │ GreatLakes          │ 2016 │
│ 2016-10-02 │ GreatLakes          │ 2016 │
│ 2016-09-25 │ GreatLakes          │ 2016 │
│ 2016-09-18 │ GreatLakes          │ 2016 │
│ 2016-09-11 │ GreatLakes          │ 2016 │
│ 2016-09-04 │ GreatLakes          │ 2016 │
│ 2016-08-28 │ GreatLakes          │ 2016 │
│ 2016-08-21 │ GreatLakes          │ 2016 │
│ 2016-08-14 │ GreatLakes          │ 2016 │
│ 2016-08-07 │ GreatLakes          │ 2016 │
│ 2016-07-31 │ GreatLakes          │ 2016 │
│ 2016-07-24 │ GreatLakes          │ 2016 │
│ 2016-07-17 │ GreatLakes          │ 2016 │
│ 2016-07-10 │ GreatLakes          │ 2016 │
│ 2016-07-03 │ GreatLakes          │ 2016 │
│ 2016-06-26 │ GreatLakes          │ 2016 │
│ 2016-06-19 │ GreatLakes          │ 2016 │
│ 2016-06-12 │ GreatLakes          │ 2016 │
│ 2016-06-05 │ GreatLakes          │ 2016 │
│ 2016-05-29 │ GreatLakes          │ 2016 │
│ 2016-05-22 │ GreatLakes          │ 2016 │
│ 2016-05-15 │ GreatLakes          │ 2016 │
│ 2016-05-08 │ GreatLakes          │ 2016 │
│ 2016-05-01 │ GreatLakes          │ 2016 │
│ 2016-04-24 │ GreatLakes          │ 2016 │
│ 2016-04-17 │ GreatLakes          │ 2016 │
│ 2016-04-10 │ GreatLakes          │ 2016 │
│ 2016-04-03 │ GreatLakes          │ 2016 │
│ 2016-03-27 │ GreatLakes          │ 2016 │
│ 2016-03-20 │ GreatLakes          │ 2016 │
│ 2016-03-13 │ GreatLakes          │ 2016 │
│ 2016-03-06 │ GreatLakes          │ 2016 │
│ 2016-02-28 │ GreatLakes          │ 2016 │
│ 2016-02-21 │ GreatLakes          │ 2016 │
│ 2016-02-14 │ GreatLakes          │ 2016 │
│ 2016-02-07 │ GreatLakes          │ 2016 │
│ 2016-01-31 │ GreatLakes          │ 2016 │
│ 2016-01-24 │ GreatLakes          │ 2016 │
│ 2016-01-17 │ GreatLakes          │ 2016 │
│ 2016-01-10 │ GreatLakes          │ 2016 │
│ 2016-01-03 │ GreatLakes          │ 2016 │
│ 2016-12-25 │ HarrisburgScranton  │ 2016 │
│ 2016-12-18 │ HarrisburgScranton  │ 2016 │
│ 2016-12-11 │ HarrisburgScranton  │ 2016 │
│ 2016-12-04 │ HarrisburgScranton  │ 2016 │
│ 2016-11-27 │ HarrisburgScranton  │ 2016 │
│ 2016-11-20 │ HarrisburgScranton  │ 2016 │
│ 2016-11-13 │ HarrisburgScranton  │ 2016 │
│ 2016-11-06 │ HarrisburgScranton  │ 2016 │
│ 2016-10-30 │ HarrisburgScranton  │ 2016 │
│ 2016-10-23 │ HarrisburgScranton  │ 2016 │
│ 2016-10-16 │ HarrisburgScranton  │ 2016 │
│ 2016-10-09 │ HarrisburgScranton  │ 2016 │
│ 2016-10-02 │ HarrisburgScranton  │ 2016 │
│ 2016-09-25 │ HarrisburgScranton  │ 2016 │
│ 2016-09-18 │ HarrisburgScranton  │ 2016 │
│ 2016-09-11 │ HarrisburgScranton  │ 2016 │
│ 2016-09-04 │ HarrisburgScranton  │ 2016 │
│ 2016-08-28 │ HarrisburgScranton  │ 2016 │
│ 2016-08-21 │ HarrisburgScranton  │ 2016 │
│ 2016-08-14 │ HarrisburgScranton  │ 2016 │
│ 2016-08-07 │ HarrisburgScranton  │ 2016 │
│ 2016-07-31 │ HarrisburgScranton  │ 2016 │
│ 2016-07-24 │ HarrisburgScranton  │ 2016 │
│ 2016-07-17 │ HarrisburgScranton  │ 2016 │
│ 2016-07-10 │ HarrisburgScranton  │ 2016 │
│ 2016-07-03 │ HarrisburgScranton  │ 2016 │
│ 2016-06-26 │ HarrisburgScranton  │ 2016 │
│ 2016-06-19 │ HarrisburgScranton  │ 2016 │
│ 2016-06-12 │ HarrisburgScranton  │ 2016 │
│ 2016-06-05 │ HarrisburgScranton  │ 2016 │
│ 2016-05-29 │ HarrisburgScranton  │ 2016 │
│ 2016-05-22 │ HarrisburgScranton  │ 2016 │
│ 2016-05-15 │ HarrisburgScranton  │ 2016 │
│ 2016-05-08 │ HarrisburgScranton  │ 2016 │
│ 2016-05-01 │ HarrisburgScranton  │ 2016 │
│ 2016-04-24 │ HarrisburgScranton  │ 2016 │
│ 2016-04-17 │ HarrisburgScranton  │ 2016 │
│ 2016-04-10 │ HarrisburgScranton  │ 2016 │
│ 2016-04-03 │ HarrisburgScranton  │ 2016 │
│ 2016-03-27 │ HarrisburgScranton  │ 2016 │
│ 2016-03-20 │ HarrisburgScranton  │ 2016 │
│ 2016-03-13 │ HarrisburgScranton  │ 2016 │
│ 2016-03-06 │ HarrisburgScranton  │ 2016 │
│ 2016-02-28 │ HarrisburgScranton  │ 2016 │
│ 2016-02-21 │ HarrisburgScranton  │ 2016 │
│ 2016-02-14 │ HarrisburgScranton  │ 2016 │
│ 2016-02-07 │ HarrisburgScranton  │ 2016 │
│ 2016-01-31 │ HarrisburgScranton  │ 2016 │
│ 2016-01-24 │ HarrisburgScranton  │ 2016 │
│ 2016-01-17 │ HarrisburgScranton  │ 2016 │
│ 2016-01-10 │ HarrisburgScranton  │ 2016 │
│ 2016-01-03 │ HarrisburgScranton  │ 2016 │
│ 2016-12-25 │ HartfordSpringfield │ 2016 │
│ 2016-12-18 │ HartfordSpringfield │ 2016 │
│ 2016-12-11 │ HartfordSpringfield │ 2016 │
│ 2016-12-04 │ HartfordSpringfield │ 2016 │
│ 2016-11-27 │ HartfordSpringfield │ 2016 │
│ 2016-11-20 │ HartfordSpringfield │ 2016 │
│ 2016-11-13 │ HartfordSpringfield │ 2016 │
│ 2016-11-06 │ HartfordSpringfield │ 2016 │
│ 2016-10-30 │ HartfordSpringfield │ 2016 │
│ 2016-10-23 │ HartfordSpringfield │ 2016 │
│ 2016-10-16 │ HartfordSpringfield │ 2016 │
│ 2016-10-09 │ HartfordSpringfield │ 2016 │
│ 2016-10-02 │ HartfordSpringfield │ 2016 │
│ 2016-09-25 │ HartfordSpringfield │ 2016 │
│ 2016-09-18 │ HartfordSpringfield │ 2016 │
│ 2016-09-11 │ HartfordSpringfield │ 2016 │
│ 2016-09-04 │ HartfordSpringfield │ 2016 │
│ 2016-08-28 │ HartfordSpringfield │ 2016 │
│ 2016-08-21 │ HartfordSpringfield │ 2016 │
│ 2016-08-14 │ HartfordSpringfield │ 2016 │
│ 2016-08-07 │ HartfordSpringfield │ 2016 │
│ 2016-07-31 │ HartfordSpringfield │ 2016 │
│ 2016-07-24 │ HartfordSpringfield │ 2016 │
│ 2016-07-17 │ HartfordSpringfield │ 2016 │
│ 2016-07-10 │ HartfordSpringfield │ 2016 │
│ 2016-07-03 │ HartfordSpringfield │ 2016 │
│ 2016-06-26 │ HartfordSpringfield │ 2016 │
│ 2016-06-19 │ HartfordSpringfield │ 2016 │
│ 2016-06-12 │ HartfordSpringfield │ 2016 │
│ 2016-06-05 │ HartfordSpringfield │ 2016 │
│ 2016-05-29 │ HartfordSpringfield │ 2016 │
│ 2016-05-22 │ HartfordSpringfield │ 2016 │
│ 2016-05-15 │ HartfordSpringfield │ 2016 │
│ 2016-05-08 │ HartfordSpringfield │ 2016 │
│ 2016-05-01 │ HartfordSpringfield │ 2016 │
│ 2016-04-24 │ HartfordSpringfield │ 2016 │
│ 2016-04-17 │ HartfordSpringfield │ 2016 │
│ 2016-04-10 │ HartfordSpringfield │ 2016 │
│ 2016-04-03 │ HartfordSpringfield │ 2016 │
│ 2016-03-27 │ HartfordSpringfield │ 2016 │
│ 2016-03-20 │ HartfordSpringfield │ 2016 │
│ 2016-03-13 │ HartfordSpringfield │ 2016 │
│ 2016-03-06 │ HartfordSpringfield │ 2016 │
│ 2016-02-28 │ HartfordSpringfield │ 2016 │
│ 2016-02-21 │ HartfordSpringfield │ 2016 │
│ 2016-02-14 │ HartfordSpringfield │ 2016 │
│ 2016-02-07 │ HartfordSpringfield │ 2016 │
│ 2016-01-31 │ HartfordSpringfield │ 2016 │
│ 2016-01-24 │ HartfordSpringfield │ 2016 │
│ 2016-01-17 │ HartfordSpringfield │ 2016 │
│ 2016-01-10 │ HartfordSpringfield │ 2016 │
│ 2016-01-03 │ HartfordSpringfield │ 2016 │
│ 2016-12-25 │ Houston             │ 2016 │
│ 2016-12-18 │ Houston             │ 2016 │
│ 2016-12-11 │ Houston             │ 2016 │
